OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120124120305,Field Msr/Obs,Water,,1/24/2012,12:03:29,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120124120305,,,,,,,,,STORET-785655219,,,Specific conductance,Total,1595,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:50.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120124120306,Field Msr/Obs,Water,,1/24/2012,12:03:29,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120124120306,,,,,,,,,STORET-785655226,,,Specific conductance,Total,1596,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:51.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120124120307,Field Msr/Obs,Water,,1/24/2012,12:03:29,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120124120307,,,,,,,,,STORET-785655233,,,Specific conductance,Total,1597,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:51.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120124120308,Field Msr/Obs,Water,,1/24/2012,12:03:29,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120124120308,,,,,,,,,STORET-785655240,,,Specific conductance,Total,1601,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:51.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120124120309,Field Msr/Obs,Water,,1/24/2012,12:03:29,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120124120309,,,,,,,,,STORET-785655247,,,Specific conductance,Total,1601,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:51.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120221123903,Field Msr/Obs,Water,,2/21/2012,12:39:50,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120221123903,,,,,,,,,STORET-785655268,,,Specific conductance,Total,676.5,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:51.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120221123904,Field Msr/Obs,Water,,2/21/2012,12:39:50,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120221123904,,,,,,,,,STORET-785655275,,,Specific conductance,Total,770.5,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:51.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120221123905,Field Msr/Obs,Water,,2/21/2012,12:39:50,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120221123905,,,,,,,,,STORET-785655282,,,Specific conductance,Total,1010,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:51.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120221123906,Field Msr/Obs,Water,,2/21/2012,12:39:50,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120221123906,,,,,,,,,STORET-785655289,,,Specific conductance,Total,1012,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:51.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120221123907,Field Msr/Obs,Water,,2/21/2012,12:39:50,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120221123907,,,,,,,,,STORET-785655296,,,Specific conductance,Total,1032,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:51.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120221123908,Field Msr/Obs,Water,,2/21/2012,12:39:50,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120221123908,,,,,,,,,STORET-785655303,,,Specific conductance,Total,1050,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:51.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120221123909,Field Msr/Obs,Water,,2/21/2012,12:39:50,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120221123909,,,,,,,,,STORET-785655310,,,Specific conductance,Total,1096,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:51.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120322130803,Field Msr/Obs,Water,,3/22/2012,13:08:42,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120322130803,,,,,,,,,STORET-785655331,,,Specific conductance,Total,433.1,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:51.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120322130804,Field Msr/Obs,Water,,3/22/2012,13:08:42,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120322130804,,,,,,,,,STORET-785655338,,,Specific conductance,Total,436.2,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:51.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120322130805,Field Msr/Obs,Water,,3/22/2012,13:08:42,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120322130805,,,,,,,,,STORET-785655345,,,Specific conductance,Total,436.6,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:52.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120322130806,Field Msr/Obs,Water,,3/22/2012,13:08:42,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120322130806,,,,,,,,,STORET-785655352,,,Specific conductance,Total,436.1,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:52.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120322130807,Field Msr/Obs,Water,,3/22/2012,13:08:42,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120322130807,,,,,,,,,STORET-785655359,,,Specific conductance,Total,435.5,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:52.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120322130808,Field Msr/Obs,Water,,3/22/2012,13:08:42,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120322130808,,,,,,,,,STORET-785655366,,,Specific conductance,Total,439.5,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:52.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120322130809,Field Msr/Obs,Water,,3/22/2012,13:08:42,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120322130809,,,,,,,,,STORET-785655373,,,Specific conductance,Total,442.9,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:52.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120426161703,Field Msr/Obs,Water,,4/26/2012,16:17:02,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120426161703,,,,,,,,,STORET-785655394,,,Specific conductance,Total,414.7,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:52.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120426161704,Field Msr/Obs,Water,,4/26/2012,16:17:02,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120426161704,,,,,,,,,STORET-785655401,,,Specific conductance,Total,416.6,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:52.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120426161705,Field Msr/Obs,Water,,4/26/2012,16:17:02,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120426161705,,,,,,,,,STORET-785655408,,,Specific conductance,Total,423.9,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:52.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120522120903,Field Msr/Obs,Water,,5/22/2012,12:09:26,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120522120903,,,,,,,,,STORET-785655429,,,Specific conductance,Total,308.8,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:52.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120522120904,Field Msr/Obs,Water,,5/22/2012,12:09:26,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120522120904,,,,,,,,,STORET-785655436,,,Specific conductance,Total,308.9,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:52.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120522120905,Field Msr/Obs,Water,,5/22/2012,12:09:26,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120522120905,,,,,,,,,STORET-785655443,,,Specific conductance,Total,309.4,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:52.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120522120906,Field Msr/Obs,Water,,5/22/2012,12:09:26,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120522120906,,,,,,,,,STORET-785655450,,,Specific conductance,Total,309.6,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:52.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120522120907,Field Msr/Obs,Water,,5/22/2012,12:09:26,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120522120907,,,,,,,,,STORET-785655457,,,Specific conductance,Total,310.2,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:52.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120522120908,Field Msr/Obs,Water,,5/22/2012,12:09:26,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120522120908,,,,,,,,,STORET-785655464,,,Specific conductance,Total,313.4,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:52.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120522120909,Field Msr/Obs,Water,,5/22/2012,12:09:26,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120522120909,,,,,,,,,STORET-785655471,,,Specific conductance,Total,318,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:53.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120626124203,Field Msr/Obs,Water,,6/26/2012,12:42:47,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120626124203,,,,,,,,,STORET-785655492,,,Specific conductance,Total,465.7,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:53.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120626124204,Field Msr/Obs,Water,,6/26/2012,12:42:47,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120626124204,,,,,,,,,STORET-785655499,,,Specific conductance,Total,469.5,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:53.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120626124205,Field Msr/Obs,Water,,6/26/2012,12:42:47,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120626124205,,,,,,,,,STORET-785655506,,,Specific conductance,Total,472.6,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:53.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120726115403,Field Msr/Obs,Water,,7/26/2012,11:54:04,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120726115403,,,,,,,,,STORET-785655527,,,Specific conductance,Total,345,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:53.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120726115404,Field Msr/Obs,Water,,7/26/2012,11:54:04,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120726115404,,,,,,,,,STORET-785655534,,,Specific conductance,Total,348.2,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:53.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120726115405,Field Msr/Obs,Water,,7/26/2012,11:54:04,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120726115405,,,,,,,,,STORET-785655541,,,Specific conductance,Total,348.2,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:53.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120726115406,Field Msr/Obs,Water,,7/26/2012,11:54:04,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120726115406,,,,,,,,,STORET-785655548,,,Specific conductance,Total,348.9,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:53.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_ROCR_ROC3_20120726115407,Field Msr/Obs,Water,,7/26/2012,11:54:04,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_ROCR_ROC3,Rock Creek @ DUOA,Organization ActivityID=NCRN_ROCR_ROC3_20120726115407,,,,,,,,,STORET-785655555,,,Specific conductance,Total,348.7,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,16:53.0,STORET
